CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
Uzbekistan,UZB,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2015,44.1
Uzbekistan,UZB,Number of infant deaths,SH.DTH.IMRT,2015,22771.0
Uzbekistan,UZB,Number of maternal deaths,SH.MMR.DTHS,2015,240.0
Uzbekistan,UZB,Number of neonatal deaths,SH.DTH.NMRT,2015,13652.0
Uzbekistan,UZB,Number of under-five deaths,SH.DTH.MORT,2015,26205.0
Uzbekistan,UZB,Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,2015,1.5
Uzbekistan,UZB,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,2015,51.1111333333333
Uzbekistan,UZB,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,2015,73.3334
Uzbekistan,UZB,"Plant species (higher), threatened",EN.HPT.THRD.NO,2015,17.0
Uzbekistan,UZB,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,2015,264154000.0
Uzbekistan,UZB,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,2015,338428000.0
Uzbekistan,UZB,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,2015,35356000.0
Uzbekistan,UZB,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,2015,0.0
Uzbekistan,UZB,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,2015,0.0
Uzbekistan,UZB,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,2015,41093000.0
Uzbekistan,UZB,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,2015,77256000.0
Uzbekistan,UZB,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,2015,5006000.0
Uzbekistan,UZB,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2015,108218000.0
Uzbekistan,UZB,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,2015,459595000.0
Uzbekistan,UZB,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,2015,36679000.0
Uzbekistan,UZB,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,2015,372372000.0
Uzbekistan,UZB,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,2015,798023000.0
Uzbekistan,UZB,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,2015,72035000.0
Uzbekistan,UZB,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,2015,13728000.0
Uzbekistan,UZB,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,2015,0.0
Uzbekistan,UZB,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,2015,124000.0
Uzbekistan,UZB,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,2015,54821000.0
Uzbekistan,UZB,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,2015,77256000.0
Uzbekistan,UZB,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,2015,5130000.0
Uzbekistan,UZB,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,2015,427193000.0
Uzbekistan,UZB,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,2015,0.0
Uzbekistan,UZB,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,2015,19.4
Uzbekistan,UZB,Procedures to build a warehouse (number),IC.WRH.PROC,2015,23.0
Uzbekistan,UZB,Procedures to register property (number),IC.PRP.PROC,2015,9.0
Uzbekistan,UZB,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,2015,11.4
Uzbekistan,UZB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2015,16.0
Uzbekistan,UZB,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,2015,0.0
Uzbekistan,UZB,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,2015,30.0
Uzbekistan,UZB,Start-up procedures to register a business (number),IC.REG.PROC,2015,5.0
Uzbekistan,UZB,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,2015,6.0
Uzbekistan,UZB,Tax payments (number),IC.TAX.PAYM,2015,33.0
Uzbekistan,UZB,Time required to build a warehouse (days),IC.WRH.DURS,2015,176.0
Uzbekistan,UZB,Time required to enforce a contract (days),IC.LGL.DURS,2015,225.0
Uzbekistan,UZB,Time required to get electricity (days),IC.ELC.TIME,2015,89.0
Uzbekistan,UZB,Time required to register property (days),IC.PRP.DURS,2015,46.0
Uzbekistan,UZB,Time required to start a business (days),IC.REG.DURS,2015,6.5
Uzbekistan,UZB,Time to prepare and pay taxes (hours),IC.TAX.DURS,2015,192.5
Uzbekistan,UZB,Time to resolve insolvency (years),IC.ISV.DURS,2015,2.0
Uzbekistan,UZB,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,2015,41.1
Vanuatu,VUT,"Bird species, threatened",EN.BIR.THRD.NO,2015,9.0
Vanuatu,VUT,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,2015,5.0
Vanuatu,VUT,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,2015,44.2
Vanuatu,VUT,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,2015,4.0
Vanuatu,VUT,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,2015,5521000.0
Vanuatu,VUT,Distance to frontier score (0=lowest performance to 100=frontier),IC.BUS.DFRN.XQ,2015,61.08
Vanuatu,VUT,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,2015,94.0
Vanuatu,VUT,"Fish species, threatened",EN.FSH.THRD.NO,2015,16.0
Vanuatu,VUT,Improved sanitation facilities (% of population with access),SH.STA.ACSN,2015,57.9
Vanuatu,VUT,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,2015,55.4
Vanuatu,VUT,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,2015,65.1
Vanuatu,VUT,Improved water source (% of population with access),SH.H2O.SAFE.ZS,2015,94.5
Vanuatu,VUT,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,2015,92.9
Vanuatu,VUT,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,2015,98.9
Vanuatu,VUT,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2015,1378000.0
Vanuatu,VUT,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,2015,0.0
Vanuatu,VUT,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,2015,4.5
Vanuatu,VUT,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2015,0.281446740351524
Vanuatu,VUT,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,2015,360.0
Vanuatu,VUT,"Mammal species, threatened",EN.MAM.THRD.NO,2015,7.0
Vanuatu,VUT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2015,78.0
Vanuatu,VUT,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,2015,30.0
Vanuatu,VUT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2015,23.1
Vanuatu,VUT,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,2015,21.1
Vanuatu,VUT,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,2015,25.0
Vanuatu,VUT,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,2015,11.6
Vanuatu,VUT,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2015,27.5
Vanuatu,VUT,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2015,25.2
Vanuatu,VUT,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2015,29.8
Vanuatu,VUT,Number of infant deaths,SH.DTH.IMRT,2015,157.0
Vanuatu,VUT,Number of maternal deaths,SH.MMR.DTHS,2015,5.0
Vanuatu,VUT,Number of neonatal deaths,SH.DTH.NMRT,2015,79.0
Vanuatu,VUT,Number of under-five deaths,SH.DTH.MORT,2015,189.0
Vanuatu,VUT,Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,2015,4.0
Vanuatu,VUT,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,2015,45.5555666666667
Vanuatu,VUT,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,2015,56.6667
Vanuatu,VUT,"Plant species (higher), threatened",EN.HPT.THRD.NO,2015,10.0
Vanuatu,VUT,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,2015,3388000.0
Vanuatu,VUT,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,2015,3950000.0
Vanuatu,VUT,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,2015,507000.0
Vanuatu,VUT,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,2015,0.0
Vanuatu,VUT,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,2015,0.0
Vanuatu,VUT,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,2015,0.0
Vanuatu,VUT,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,2015,0.0
Vanuatu,VUT,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,2015,0.0
Vanuatu,VUT,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2015,2500000.0
Vanuatu,VUT,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,2015,1571000.0
Vanuatu,VUT,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,2015,871000.0
Vanuatu,VUT,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,2015,5888000.0
Vanuatu,VUT,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,2015,5521000.0
Vanuatu,VUT,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,2015,1378000.0
Vanuatu,VUT,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,2015,0.0
Vanuatu,VUT,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,2015,0.0
Vanuatu,VUT,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,2015,0.0
Vanuatu,VUT,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,2015,0.0
Vanuatu,VUT,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,2015,0.0
Vanuatu,VUT,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,2015,0.0
Vanuatu,VUT,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,2015,5888000.0
Vanuatu,VUT,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,2015,0.0
Vanuatu,VUT,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,2015,6.6
Vanuatu,VUT,Procedures to build a warehouse (number),IC.WRH.PROC,2015,12.0
Vanuatu,VUT,Procedures to register property (number),IC.PRP.PROC,2015,4.0
Vanuatu,VUT,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,2015,0.0
Vanuatu,VUT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2015,0.0
Vanuatu,VUT,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,2015,0.0
Vanuatu,VUT,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,2015,50.0
Vanuatu,VUT,Start-up procedures to register a business (number),IC.REG.PROC,2015,8.0
Vanuatu,VUT,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,2015,10.0
Vanuatu,VUT,Tax payments (number),IC.TAX.PAYM,2015,31.0
Vanuatu,VUT,Time required to build a warehouse (days),IC.WRH.DURS,2015,55.0
Vanuatu,VUT,Time required to enforce a contract (days),IC.LGL.DURS,2015,430.0
Vanuatu,VUT,Time required to get electricity (days),IC.ELC.TIME,2015,122.0
Vanuatu,VUT,Time required to register property (days),IC.PRP.DURS,2015,58.0
Vanuatu,VUT,Time required to start a business (days),IC.REG.DURS,2015,35.0
Vanuatu,VUT,Time to prepare and pay taxes (hours),IC.TAX.DURS,2015,120.0
Vanuatu,VUT,Time to resolve insolvency (years),IC.ISV.DURS,2015,2.6
Vanuatu,VUT,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,2015,8.5
"Venezuela, RB",VEN,"Bird species, threatened",EN.BIR.THRD.NO,2015,44.0
"Venezuela, RB",VEN,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,2015,3.0
"Venezuela, RB",VEN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,2015,88.7
"Venezuela, RB",VEN,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,2015,7.0
"Venezuela, RB",VEN,Distance to frontier score (0=lowest performance to 100=frontier),IC.BUS.DFRN.XQ,2015,35.51
"Venezuela, RB",VEN,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,2015,186.0
"Venezuela, RB",VEN,"Fish species, threatened",EN.FSH.THRD.NO,2015,42.0
"Venezuela, RB",VEN,Improved sanitation facilities (% of population with access),SH.STA.ACSN,2015,94.4
"Venezuela, RB",VEN,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,2015,69.9
"Venezuela, RB",VEN,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,2015,97.5
"Venezuela, RB",VEN,Improved water source (% of population with access),SH.H2O.SAFE.ZS,2015,93.1
"Venezuela, RB",VEN,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,2015,77.9
"Venezuela, RB",VEN,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,2015,95.0
"Venezuela, RB",VEN,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,2015,18.0
"Venezuela, RB",VEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2015,0.23992973451049696
"Venezuela, RB",VEN,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,2015,420.0
"Venezuela, RB",VEN,"Mammal species, threatened",EN.MAM.THRD.NO,2015,34.0
"Venezuela, RB",VEN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2015,95.0
"Venezuela, RB",VEN,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,2015,70.0
"Venezuela, RB",VEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2015,12.9
"Venezuela, RB",VEN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,2015,11.2
"Venezuela, RB",VEN,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,2015,14.4
"Venezuela, RB",VEN,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,2015,8.9
"Venezuela, RB",VEN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2015,14.9
"Venezuela, RB",VEN,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2015,13.2
"Venezuela, RB",VEN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2015,16.6
"Venezuela, RB",VEN,Number of infant deaths,SH.DTH.IMRT,2015,7746.0
"Venezuela, RB",VEN,Number of maternal deaths,SH.MMR.DTHS,2015,570.0
"Venezuela, RB",VEN,Number of neonatal deaths,SH.DTH.NMRT,2015,5339.0
"Venezuela, RB",VEN,Number of under-five deaths,SH.DTH.MORT,2015,8946.0
"Venezuela, RB",VEN,Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,2015,37.1
"Venezuela, RB",VEN,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,2015,82.2222333333333
"Venezuela, RB",VEN,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,2015,96.6667
"Venezuela, RB",VEN,"Plant species (higher), threatened",EN.HPT.THRD.NO,2015,77.0
"Venezuela, RB",VEN,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,2015,28.2
"Venezuela, RB",VEN,Procedures to build a warehouse (number),IC.WRH.PROC,2015,9.0
"Venezuela, RB",VEN,Procedures to register property (number),IC.PRP.PROC,2015,9.0
"Venezuela, RB",VEN,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,2015,9.9
"Venezuela, RB",VEN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2015,16.969696969697
"Venezuela, RB",VEN,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,2015,0.0
"Venezuela, RB",VEN,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,2015,80.0
"Venezuela, RB",VEN,Start-up procedures to register a business (number),IC.REG.PROC,2015,17.0
"Venezuela, RB",VEN,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,2015,1.0
"Venezuela, RB",VEN,Tax payments (number),IC.TAX.PAYM,2015,70.0
"Venezuela, RB",VEN,Time required to build a warehouse (days),IC.WRH.DURS,2015,381.0
"Venezuela, RB",VEN,Time required to enforce a contract (days),IC.LGL.DURS,2015,610.0
"Venezuela, RB",VEN,Time required to get electricity (days),IC.ELC.TIME,2015,178.0
"Venezuela, RB",VEN,Time required to register property (days),IC.PRP.DURS,2015,52.0
"Venezuela, RB",VEN,Time required to start a business (days),IC.REG.DURS,2015,144.0
"Venezuela, RB",VEN,Time to prepare and pay taxes (hours),IC.TAX.DURS,2015,792.0
"Venezuela, RB",VEN,Time to resolve insolvency (years),IC.ISV.DURS,2015,4.0
"Venezuela, RB",VEN,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,2015,65.0
Vietnam,VNM,"Bird species, threatened",EN.BIR.THRD.NO,2015,46.0
Vietnam,VNM,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,2015,7.0
Vietnam,VNM,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,2015,4.9
Vietnam,VNM,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,2015,7.0
Vietnam,VNM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,2015,7377850000.0
Vietnam,VNM,Distance to frontier score (0=lowest performance to 100=frontier),IC.BUS.DFRN.XQ,2015,62.1
Vietnam,VNM,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,2015,90.0
Vietnam,VNM,"Fish species, threatened",EN.FSH.THRD.NO,2015,76.0
Vietnam,VNM,Improved sanitation facilities (% of population with access),SH.STA.ACSN,2015,78.0
Vietnam,VNM,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,2015,69.7
Vietnam,VNM,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,2015,94.4
Vietnam,VNM,Improved water source (% of population with access),SH.H2O.SAFE.ZS,2015,97.6
Vietnam,VNM,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,2015,96.9
Vietnam,VNM,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,2015,99.1
Vietnam,VNM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2015,822262000.0
Vietnam,VNM,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,2015,23238000.0
Vietnam,VNM,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,2015,24.8
Vietnam,VNM,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2015,0.114473922760093
Vietnam,VNM,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,2015,870.0
Vietnam,VNM,"Mammal species, threatened",EN.MAM.THRD.NO,2015,54.0
Vietnam,VNM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2015,54.0
Vietnam,VNM,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,2015,60.0
Vietnam,VNM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2015,17.3
Vietnam,VNM,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,2015,15.0
Vietnam,VNM,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,2015,19.6
Vietnam,VNM,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,2015,11.4
Vietnam,VNM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2015,21.7
Vietnam,VNM,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2015,18.7
Vietnam,VNM,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2015,24.6
Vietnam,VNM,Number of infant deaths,SH.DTH.IMRT,2015,27243.0
Vietnam,VNM,Number of maternal deaths,SH.MMR.DTHS,2015,860.0
Vietnam,VNM,Number of neonatal deaths,SH.DTH.NMRT,2015,17927.0
Vietnam,VNM,Number of under-five deaths,SH.DTH.MORT,2015,34191.0
Vietnam,VNM,Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,2015,0.1
Vietnam,VNM,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,2015,82.2222333333333
Vietnam,VNM,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,2015,86.6667
Vietnam,VNM,"Plant species (higher), threatened",EN.HPT.THRD.NO,2015,199.0
Vietnam,VNM,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,2015,1093677000.0
Vietnam,VNM,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,2015,4555295000.0
Vietnam,VNM,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,2015,338201000.0
Vietnam,VNM,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,2015,13736000.0
Vietnam,VNM,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,2015,86787000.0
Vietnam,VNM,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,2015,623603000.0
Vietnam,VNM,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,2015,565151000.0
Vietnam,VNM,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,2015,203671000.0
Vietnam,VNM,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2015,347484000.0
Vietnam,VNM,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,2015,2257404000.0
Vietnam,VNM,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,2015,169489000.0
Vietnam,VNM,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,2015,1441161000.0
Vietnam,VNM,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,2015,6812699000.0
Vietnam,VNM,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,2015,507690000.0
Vietnam,VNM,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,2015,22355000.0
Vietnam,VNM,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,2015,0.0
Vietnam,VNM,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,2015,876000.0
Vietnam,VNM,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,2015,659694000.0
Vietnam,VNM,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,2015,565151000.0
Vietnam,VNM,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,2015,291334000.0
Vietnam,VNM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,2015,2100855000.0
Vietnam,VNM,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,2015,0.0
Vietnam,VNM,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,2015,6.9
Vietnam,VNM,Procedures to build a warehouse (number),IC.WRH.PROC,2015,10.0
Vietnam,VNM,Procedures to register property (number),IC.PRP.PROC,2015,5.0
Vietnam,VNM,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,2015,14.5
Vietnam,VNM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2015,24.297188755020102
Vietnam,VNM,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,2015,41.5
Vietnam,VNM,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,2015,100.0
Vietnam,VNM,Start-up procedures to register a business (number),IC.REG.PROC,2015,10.0
Vietnam,VNM,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,2015,7.0
Vietnam,VNM,Tax payments (number),IC.TAX.PAYM,2015,30.0
Vietnam,VNM,Time required to build a warehouse (days),IC.WRH.DURS,2015,166.0
Vietnam,VNM,Time required to enforce a contract (days),IC.LGL.DURS,2015,400.0
Vietnam,VNM,Time required to get electricity (days),IC.ELC.TIME,2015,59.0
Vietnam,VNM,Time required to register property (days),IC.PRP.DURS,2015,57.5
Vietnam,VNM,Time required to start a business (days),IC.REG.DURS,2015,20.0
Vietnam,VNM,Time to prepare and pay taxes (hours),IC.TAX.DURS,2015,770.0
Vietnam,VNM,Time to resolve insolvency (years),IC.ISV.DURS,2015,5.0
Vietnam,VNM,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,2015,39.4
Virgin Islands (U.S.),VIR,"Bird species, threatened",EN.BIR.THRD.NO,2015,1.0
Virgin Islands (U.S.),VIR,"Fish species, threatened",EN.FSH.THRD.NO,2015,27.0
Virgin Islands (U.S.),VIR,Improved sanitation facilities (% of population with access),SH.STA.ACSN,2015,96.4
Virgin Islands (U.S.),VIR,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,2015,96.4
Virgin Islands (U.S.),VIR,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,2015,96.4
Virgin Islands (U.S.),VIR,Improved water source (% of population with access),SH.H2O.SAFE.ZS,2015,100.0
Virgin Islands (U.S.),VIR,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,2015,100.0
Virgin Islands (U.S.),VIR,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,2015,100.0
Virgin Islands (U.S.),VIR,"Mammal species, threatened",EN.MAM.THRD.NO,2015,2.0
Virgin Islands (U.S.),VIR,"Plant species (higher), threatened",EN.HPT.THRD.NO,2015,12.0
West Bank and Gaza,WBG,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,2015,9.67475214092232
West Bank and Gaza,WBG,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,2015,2.48701758394468
West Bank and Gaza,WBG,"Bird species, threatened",EN.BIR.THRD.NO,2015,13.0
West Bank and Gaza,WBG,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,2015,6.0
West Bank and Gaza,WBG,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,2015,82.5
West Bank and Gaza,WBG,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,2015,8.0
West Bank and Gaza,WBG,Distance to frontier score (0=lowest performance to 100=frontier),IC.BUS.DFRN.XQ,2015,54.83
